movement_id,product_id,warehouse_id,jenis_mutasi,kuantitas_perubahan,recorded_timestamp,operator_id
MOV-002145,PROD-0215,WH-BANDUNG-04,INBOUND,50,2026-06-20 01:00:45,OP-611
MOV-002146,PROD-0489,WH-MEDAN-03,ADJUSTMENT_DEFECT,145,2026-06-17 18:23:22,OP-590
MOV-002147,PROD-0496,WH-SURABAYA-02,INBOUND,234,2026-06-14 19:54:36,OP-187
MOV-002148,PROD-0480,WH-BANDUNG-04,INBOUND,68,2026-06-22 15:30:33,OP-961
MOV-002149,PROD-0001,WH-JAKARTA-01,OUTBOUND,82,2026-06-12 10:58:42,OP-441
MOV-002150,PROD-1904,WH-SURABAYA-02,ADJUSTMENT_DEFECT,236,2026-06-13 00:53:32,OP-424
MOV-002151,PROD-0841,WH-MEDAN-03,OUTBOUND,91,2026-06-25 13:48:59,OP-819
MOV-002152,PROD-2428,WH-SURABAYA-02,OUTBOUND,187,2026-06-05 14:24:17,OP-456
MOV-002153,PROD-0844,WH-BANDUNG-04,OUTBOUND,67,2026-06-22 09:12:37,OP-708
MOV-002154,PROD-1886,WH-SURABAYA-02,OUTBOUND,150,2026-06-28 17:55:09,OP-791
MOV-002155,PROD-2350,WH-BANDUNG-04,OUTBOUND,65,2026-06-27 05:17:12,OP-775
MOV-002156,PROD-0650,WH-MEDAN-03,INBOUND,96,2026-06-10 20:26:44,OP-900
MOV-002157,PROD-1441,WH-JAKARTA-01,INBOUND,127,2026-06-25 07:05:50,OP-810
MOV-002158,PROD-1894,WH-SURABAYA-02,INBOUND,24,2026-06-18 06:27:55,OP-157
MOV-002159,PROD-1302,WH-BANDUNG-04,OUTBOUND,197,2026-06-10 00:08:15,OP-889
MOV-002160,PROD-2387,WH-BANDUNG-04,OUTBOUND,68,2026-06-08 09:19:48,OP-755
MOV-002161,PROD-1483,WH-JAKARTA-01,OUTBOUND,80,2026-06-11 21:49:53,OP-497
MOV-002162,PROD-1726,WH-JAKARTA-01,INBOUND,223,2026-06-29 15:24:56,OP-815
MOV-002163,PROD-1355,WH-SURABAYA-02,INBOUND,196,2026-06-27 13:12:54,OP-270
MOV-002164,PROD-1294,WH-SURABAYA-02,OUTBOUND,111,2026-06-15 07:46:35,OP-898
MOV-002165,PROD-1196,WH-SURABAYA-02,INBOUND,145,2026-06-30 11:21:41,OP-593
MOV-002166,PROD-0404,WH-SURABAYA-02,OUTBOUND,200,2026-06-06 17:53:07,OP-643
MOV-002167,PROD-1492,WH-JAKARTA-01,INBOUND,221,2026-06-14 13:35:25,OP-590
MOV-002168,PROD-2295,WH-MEDAN-03,OUTBOUND,202,2026-06-27 15:49:37,OP-724
MOV-002169,PROD-1547,WH-SURABAYA-02,OUTBOUND,61,2026-06-16 06:59:41,OP-153
MOV-002170,PROD-1853,WH-MEDAN-03,OUTBOUND,49,2026-06-22 01:24:46,OP-275
MOV-002171,PROD-0111,WH-SURABAYA-02,INBOUND,124,2026-06-27 15:39:23,OP-464
MOV-002172,PROD-0813,WH-BANDUNG-04,OUTBOUND,90,2026-06-06 02:21:39,OP-690
MOV-002173,PROD-0930,WH-JAKARTA-01,OUTBOUND,241,2026-06-26 21:21:42,OP-200
MOV-002174,PROD-0886,WH-JAKARTA-01,RETUR_STOCK,42,2026-06-20 21:24:45,OP-804
MOV-002175,PROD-0909,WH-BANDUNG-04,OUTBOUND,186,2026-06-10 00:22:11,OP-255
MOV-002176,PROD-2340,WH-SURABAYA-02,INBOUND,168,2026-06-17 03:42:28,OP-116
MOV-002177,PROD-1983,WH-MEDAN-03,OUTBOUND,249,2026-06-27 17:46:51,OP-830
MOV-002178,PROD-0175,WH-MEDAN-03,OUTBOUND,71,2026-06-20 04:44:17,OP-847
MOV-002179,PROD-2157,WH-BANDUNG-04,OUTBOUND,125,2026-06-23 03:01:47,OP-372
MOV-002180,PROD-1364,WH-MEDAN-03,INBOUND,130,2026-06-08 06:45:23,OP-499
MOV-002181,PROD-1038,WH-BANDUNG-04,INBOUND,211,2026-06-01 23:25:21,OP-341
MOV-002182,PROD-2091,WH-MEDAN-03,ADJUSTMENT_DEFECT,15,2026-06-03 12:31:41,OP-579
MOV-002183,PROD-0461,WH-MEDAN-03,ADJUSTMENT_DEFECT,102,2026-06-02 20:09:49,OP-272
MOV-002184,PROD-0149,WH-BANDUNG-04,INBOUND,159,2026-06-26 15:02:36,OP-219
MOV-002185,PROD-0338,WH-MEDAN-03,INBOUND,91,2026-06-24 10:03:28,OP-522
MOV-002186,PROD-1003,WH-SURABAYA-02,INBOUND,149,2026-06-08 11:36:25,OP-282
MOV-002187,PROD-2272,WH-SURABAYA-02,INBOUND,126,2026-06-22 00:58:24,OP-841
MOV-002188,PROD-1134,WH-MEDAN-03,INBOUND,219,2026-06-10 07:20:17,OP-506
MOV-002189,PROD-0354,WH-MEDAN-03,INBOUND,102,2026-06-03 04:25:22,OP-504
MOV-002190,PROD-1108,WH-MEDAN-03,OUTBOUND,217,2026-06-05 03:25:25,OP-842
MOV-002191,PROD-2114,WH-MEDAN-03,INBOUND,37,2026-06-02 08:34:33,OP-123
MOV-002192,PROD-1915,WH-JAKARTA-01,OUTBOUND,137,2026-06-18 08:00:05,OP-321
MOV-002193,PROD-1110,WH-JAKARTA-01,OUTBOUND,127,2026-06-09 05:45:53,OP-249
MOV-002194,PROD-0084,WH-JAKARTA-01,OUTBOUND,248,2026-06-15 18:49:12,OP-294
MOV-002195,PROD-1978,WH-MEDAN-03,OUTBOUND,85,2026-06-25 08:28:40,OP-431
MOV-002196,PROD-0227,WH-JAKARTA-01,OUTBOUND,66,2026-06-13 21:57:05,OP-620
MOV-002197,PROD-1013,WH-SURABAYA-02,OUTBOUND,69,2026-06-02 14:58:32,OP-404
MOV-002198,PROD-0020,WH-BANDUNG-04,OUTBOUND,203,2026-06-10 12:29:11,OP-174
MOV-002199,PROD-1467,WH-BANDUNG-04,INBOUND,129,2026-06-11 08:00:29,OP-648
MOV-002200,PROD-0270,WH-SURABAYA-02,INBOUND,199,2026-06-10 06:05:32,OP-915
MOV-002201,PROD-2454,WH-JAKARTA-01,OUTBOUND,94,2026-06-04 12:42:18,OP-106
MOV-002202,PROD-1532,WH-MEDAN-03,OUTBOUND,212,2026-06-22 08:15:51,OP-279
MOV-002203,PROD-0304,WH-SURABAYA-02,RETUR_STOCK,212,2026-06-14 15:33:00,OP-737
MOV-002204,PROD-1309,WH-JAKARTA-01,INBOUND,48,2026-06-30 15:11:02,OP-427
MOV-002205,PROD-0810,WH-SURABAYA-02,INBOUND,237,2026-06-04 22:41:21,OP-452
MOV-002206,PROD-1053,WH-JAKARTA-01,OUTBOUND,125,2026-06-26 01:37:09,OP-773
MOV-002207,PROD-2439,WH-SURABAYA-02,INBOUND,146,2026-06-19 02:34:20,OP-734
MOV-002208,PROD-1933,WH-BANDUNG-04,OUTBOUND,240,2026-06-12 22:13:56,OP-703
MOV-002209,PROD-2041,WH-BANDUNG-04,OUTBOUND,222,2026-06-17 16:11:00,OP-681
MOV-002210,PROD-0909,WH-MEDAN-03,OUTBOUND,95,2026-06-07 23:01:34,OP-601
MOV-002211,PROD-0142,WH-JAKARTA-01,INBOUND,61,2026-06-17 21:05:47,OP-579
MOV-002212,PROD-1680,WH-MEDAN-03,OUTBOUND,52,2026-06-26 08:58:05,OP-888
MOV-002213,PROD-0809,WH-BANDUNG-04,OUTBOUND,149,2026-06-30 08:38:23,OP-332
MOV-002214,PROD-0948,WH-JAKARTA-01,OUTBOUND,48,2026-06-19 04:41:43,OP-838
MOV-002215,PROD-2293,WH-MEDAN-03,OUTBOUND,136,2026-06-22 23:30:12,OP-566
MOV-002216,PROD-0766,WH-BANDUNG-04,OUTBOUND,85,2026-06-13 02:12:30,OP-915
MOV-002217,PROD-0920,WH-SURABAYA-02,OUTBOUND,101,2026-06-20 01:35:33,OP-684
MOV-002218,PROD-0939,WH-SURABAYA-02,OUTBOUND,34,2026-06-23 15:05:27,OP-300
MOV-002219,PROD-2497,WH-JAKARTA-01,OUTBOUND,125,2026-06-29 18:13:10,OP-716
MOV-002220,PROD-2314,WH-JAKARTA-01,INBOUND,89,2026-06-14 00:17:06,OP-950
MOV-002221,PROD-1263,WH-MEDAN-03,OUTBOUND,213,2026-06-27 21:50:32,OP-467
MOV-002222,PROD-2298,WH-SURABAYA-02,OUTBOUND,207,2026-06-10 14:34:49,OP-600
MOV-002223,PROD-0955,WH-SURABAYA-02,INBOUND,247,2026-06-05 04:23:26,OP-973
MOV-002224,PROD-1315,WH-SURABAYA-02,OUTBOUND,187,2026-06-15 00:31:46,OP-692
MOV-002225,PROD-0543,WH-MEDAN-03,INBOUND,162,2026-06-11 11:36:30,OP-423
MOV-002226,PROD-1103,WH-MEDAN-03,INBOUND,150,2026-06-30 07:14:31,OP-881
MOV-002227,PROD-0144,WH-JAKARTA-01,OUTBOUND,88,2026-06-11 15:49:45,OP-454
MOV-002228,PROD-1200,WH-JAKARTA-01,INBOUND,102,2026-06-25 02:25:37,OP-169
MOV-002229,PROD-2118,WH-JAKARTA-01,OUTBOUND,237,2026-06-16 21:32:41,OP-677
MOV-002230,PROD-2228,WH-SURABAYA-02,OUTBOUND,96,2026-06-07 03:50:19,OP-758
MOV-002231,PROD-0593,WH-BANDUNG-04,INBOUND,77,2026-06-14 08:58:47,OP-935
MOV-002232,PROD-0567,WH-SURABAYA-02,RETUR_STOCK,176,2026-06-28 09:45:31,OP-249
MOV-002233,PROD-0691,WH-SURABAYA-02,INBOUND,194,2026-06-04 13:23:16,OP-360
MOV-002234,PROD-1134,WH-BANDUNG-04,OUTBOUND,35,2026-06-27 16:14:27,OP-837
MOV-002235,PROD-0665,WH-JAKARTA-01,OUTBOUND,113,2026-06-09 06:38:34,OP-562
MOV-002236,PROD-1983,WH-SURABAYA-02,OUTBOUND,20,2026-06-29 02:31:53,OP-375
MOV-002237,PROD-0406,WH-JAKARTA-01,RETUR_STOCK,99,2026-06-25 04:11:39,OP-798
MOV-002238,PROD-0986,WH-BANDUNG-04,OUTBOUND,225,2026-06-02 18:32:29,OP-187
MOV-002239,PROD-1417,WH-BANDUNG-04,ADJUSTMENT_DEFECT,81,2026-06-20 05:17:20,OP-175
MOV-002240,PROD-0517,WH-MEDAN-03,INBOUND,155,2026-06-04 20:58:11,OP-165
MOV-002241,PROD-0850,WH-BANDUNG-04,OUTBOUND,146,2026-06-06 04:44:37,OP-590
MOV-002242,PROD-1902,WH-BANDUNG-04,OUTBOUND,235,2026-06-01 15:09:25,OP-791
MOV-002243,PROD-0908,WH-JAKARTA-01,ADJUSTMENT_DEFECT,6,2026-06-13 18:35:29,OP-321
MOV-002244,PROD-0316,WH-JAKARTA-01,RETUR_STOCK,144,2026-06-30 22:30:48,OP-500
MOV-002245,PROD-1286,WH-BANDUNG-04,OUTBOUND,190,2026-06-02 17:35:40,OP-566
MOV-002246,PROD-1508,WH-BANDUNG-04,OUTBOUND,132,2026-06-24 15:52:44,OP-112
MOV-002247,PROD-0027,WH-BANDUNG-04,INBOUND,96,2026-06-13 00:13:52,OP-323
MOV-002248,PROD-1519,WH-JAKARTA-01,INBOUND,228,2026-06-12 02:16:03,OP-827
MOV-002249,PROD-0055,WH-SURABAYA-02,INBOUND,188,2026-06-06 03:39:15,OP-640
MOV-002250,PROD-1935,WH-BANDUNG-04,INBOUND,245,2026-06-28 04:59:29,OP-535
MOV-002251,PROD-1856,WH-BANDUNG-04,INBOUND,28,2026-06-26 14:30:47,OP-251
MOV-002252,PROD-0249,WH-SURABAYA-02,INBOUND,41,2026-06-05 22:05:14,OP-463
MOV-002253,PROD-2321,WH-MEDAN-03,INBOUND,33,2026-06-23 09:18:09,OP-502
MOV-002254,PROD-1802,WH-JAKARTA-01,RETUR_STOCK,248,2026-06-29 07:39:29,OP-768
MOV-002255,PROD-2239,WH-BANDUNG-04,INBOUND,46,2026-06-05 10:59:26,OP-574
MOV-002256,PROD-0857,WH-BANDUNG-04,INBOUND,22,2026-06-22 12:20:44,OP-983
MOV-002257,PROD-1470,WH-BANDUNG-04,OUTBOUND,135,2026-06-22 22:30:28,OP-541
MOV-002258,PROD-1877,WH-JAKARTA-01,OUTBOUND,209,2026-06-15 18:33:46,OP-206
MOV-002259,PROD-1526,WH-BANDUNG-04,INBOUND,17,2026-06-16 06:33:51,OP-205
MOV-002260,PROD-1417,WH-SURABAYA-02,INBOUND,110,2026-06-11 22:05:39,OP-264
MOV-002261,PROD-1795,WH-JAKARTA-01,INBOUND,161,2026-06-06 23:04:17,OP-473
MOV-002262,PROD-0109,WH-BANDUNG-04,INBOUND,198,2026-06-06 09:21:52,OP-668
MOV-002263,PROD-0981,WH-SURABAYA-02,INBOUND,63,2026-06-13 23:34:16,OP-398
MOV-002264,PROD-2274,WH-JAKARTA-01,OUTBOUND,96,2026-06-18 12:27:10,OP-847
MOV-002265,PROD-0353,WH-MEDAN-03,OUTBOUND,180,2026-06-10 08:38:41,OP-970
MOV-002266,PROD-1428,WH-BANDUNG-04,OUTBOUND,8,2026-06-07 10:20:34,OP-264
MOV-002267,PROD-1731,WH-JAKARTA-01,INBOUND,55,2026-06-18 08:38:28,OP-310
MOV-002268,PROD-2193,WH-MEDAN-03,INBOUND,137,2026-06-09 20:05:49,OP-312
MOV-002269,PROD-1778,WH-JAKARTA-01,INBOUND,171,2026-06-19 12:01:48,OP-131
MOV-002270,PROD-1117,WH-BANDUNG-04,INBOUND,45,2026-06-22 02:20:47,OP-915
MOV-002271,PROD-2321,WH-SURABAYA-02,OUTBOUND,9,2026-06-26 14:11:09,OP-114
MOV-002272,PROD-0534,WH-JAKARTA-01,ADJUSTMENT_DEFECT,140,2026-06-25 16:04:53,OP-656
MOV-002273,PROD-1218,WH-SURABAYA-02,INBOUND,230,2026-06-08 10:52:28,OP-143
MOV-002274,PROD-2229,WH-SURABAYA-02,RETUR_STOCK,188,2026-06-26 15:27:13,OP-470
MOV-002275,PROD-1256,WH-BANDUNG-04,ADJUSTMENT_DEFECT,157,2026-06-02 19:02:55,OP-507
MOV-002276,PROD-1980,WH-MEDAN-03,INBOUND,95,2026-06-06 07:34:52,OP-355
MOV-002277,PROD-2077,WH-MEDAN-03,INBOUND,184,2026-06-16 13:48:19,OP-132
MOV-002278,PROD-0532,WH-BANDUNG-04,INBOUND,56,2026-06-05 06:26:10,OP-860
MOV-002279,PROD-1945,WH-MEDAN-03,OUTBOUND,139,2026-06-07 19:43:17,OP-620
MOV-002280,PROD-0140,WH-BANDUNG-04,INBOUND,193,2026-06-14 21:46:15,OP-816
MOV-002281,PROD-2146,WH-BANDUNG-04,INBOUND,232,2026-06-29 02:37:32,OP-249
MOV-002282,PROD-0262,WH-MEDAN-03,ADJUSTMENT_DEFECT,228,2026-06-18 15:52:23,OP-691
MOV-002283,PROD-0019,WH-JAKARTA-01,INBOUND,217,2026-06-21 00:22:17,OP-270
MOV-002284,PROD-2060,WH-JAKARTA-01,INBOUND,51,2026-06-02 21:12:53,OP-743
MOV-002285,PROD-1549,WH-BANDUNG-04,OUTBOUND,131,2026-06-15 19:16:14,OP-358
MOV-002286,PROD-1489,WH-JAKARTA-01,OUTBOUND,86,2026-06-25 04:59:21,OP-752
MOV-002287,PROD-2307,WH-MEDAN-03,INBOUND,70,2026-06-14 08:03:54,OP-672
MOV-002288,PROD-2072,WH-SURABAYA-02,INBOUND,191,2026-06-26 20:07:30,OP-242
MOV-002289,PROD-1032,WH-JAKARTA-01,OUTBOUND,242,2026-06-17 09:57:33,OP-623
MOV-002290,PROD-0228,WH-BANDUNG-04,OUTBOUND,238,2026-06-03 06:50:21,OP-577
MOV-002291,PROD-0376,WH-MEDAN-03,RETUR_STOCK,137,2026-06-14 12:11:41,OP-328
MOV-002292,PROD-1147,WH-JAKARTA-01,INBOUND,176,2026-06-09 18:10:38,OP-958
MOV-002293,PROD-1114,WH-BANDUNG-04,OUTBOUND,174,2026-06-24 10:23:27,OP-985
MOV-002294,PROD-2272,WH-JAKARTA-01,INBOUND,65,2026-06-25 08:04:17,OP-275
MOV-002295,PROD-0736,WH-SURABAYA-02,ADJUSTMENT_DEFECT,195,2026-06-07 15:50:37,OP-918
MOV-002296,PROD-0257,WH-MEDAN-03,INBOUND,54,2026-06-11 17:41:47,OP-213
MOV-002297,PROD-0833,WH-SURABAYA-02,INBOUND,170,2026-06-18 08:46:24,OP-140
MOV-002298,PROD-1807,WH-MEDAN-03,INBOUND,224,2026-06-18 19:14:47,OP-583
MOV-002299,PROD-0701,WH-JAKARTA-01,INBOUND,227,2026-06-29 18:09:49,OP-799
MOV-002300,PROD-0911,WH-BANDUNG-04,INBOUND,186,2026-06-02 22:43:03,OP-833
MOV-002301,PROD-0699,WH-JAKARTA-01,INBOUND,176,2026-06-16 10:55:07,OP-634
MOV-002302,PROD-0438,WH-JAKARTA-01,INBOUND,156,2026-06-07 18:07:22,OP-637
MOV-002303,PROD-1724,WH-JAKARTA-01,INBOUND,132,2026-06-29 11:40:07,OP-307
MOV-002304,PROD-2085,WH-MEDAN-03,OUTBOUND,67,2026-06-10 09:29:04,OP-185
MOV-002305,PROD-1685,WH-JAKARTA-01,INBOUND,229,2026-06-02 05:56:04,OP-275
MOV-002306,PROD-2154,WH-SURABAYA-02,OUTBOUND,171,2026-06-11 16:33:18,OP-751
MOV-002307,PROD-0615,WH-BANDUNG-04,OUTBOUND,144,2026-06-19 04:37:51,OP-551
MOV-002308,PROD-1943,WH-SURABAYA-02,INBOUND,195,2026-06-28 18:03:29,OP-335
MOV-002309,PROD-1913,WH-BANDUNG-04,INBOUND,107,2026-06-12 14:57:20,OP-833
MOV-002310,PROD-2280,WH-BANDUNG-04,OUTBOUND,13,2026-06-21 21:28:02,OP-537
MOV-002311,PROD-1041,WH-JAKARTA-01,INBOUND,248,2026-06-19 06:43:56,OP-461
MOV-002312,PROD-1183,WH-BANDUNG-04,INBOUND,83,2026-06-22 01:28:02,OP-880
MOV-002313,PROD-0960,WH-MEDAN-03,INBOUND,91,2026-06-09 00:20:28,OP-397
MOV-002314,PROD-1840,WH-SURABAYA-02,INBOUND,240,2026-06-29 22:17:29,OP-657
MOV-002315,PROD-1306,WH-JAKARTA-01,INBOUND,113,2026-06-14 02:50:48,OP-457
MOV-002316,PROD-0278,WH-MEDAN-03,RETUR_STOCK,26,2026-06-18 16:50:08,OP-252
MOV-002317,PROD-0125,WH-SURABAYA-02,OUTBOUND,40,2026-06-16 15:18:18,OP-288
MOV-002318,PROD-1344,WH-JAKARTA-01,OUTBOUND,78,2026-06-25 00:44:17,OP-102
MOV-002319,PROD-0675,WH-SURABAYA-02,INBOUND,160,2026-06-16 20:56:41,OP-583
MOV-002320,PROD-0715,WH-BANDUNG-04,RETUR_STOCK,60,2026-06-06 08:16:25,OP-236
MOV-002321,PROD-2011,WH-SURABAYA-02,OUTBOUND,103,2026-06-07 07:51:46,OP-106
MOV-002322,PROD-1506,WH-MEDAN-03,OUTBOUND,161,2026-06-26 03:20:12,OP-165
MOV-002323,PROD-1348,WH-SURABAYA-02,OUTBOUND,9,2026-06-03 06:56:49,OP-731
MOV-002324,PROD-0913,WH-BANDUNG-04,INBOUND,8,2026-06-14 02:05:44,OP-559
MOV-002325,PROD-1990,WH-JAKARTA-01,OUTBOUND,183,2026-06-17 18:43:15,OP-965
MOV-002326,PROD-2443,WH-SURABAYA-02,OUTBOUND,19,2026-06-27 02:18:15,OP-123
MOV-002327,PROD-0773,WH-SURABAYA-02,RETUR_STOCK,226,2026-06-01 17:21:08,OP-663
MOV-002328,PROD-2234,WH-JAKARTA-01,INBOUND,192,2026-06-11 21:45:09,OP-402
MOV-002329,PROD-1081,WH-BANDUNG-04,RETUR_STOCK,30,2026-06-13 22:13:07,OP-241
MOV-002330,PROD-1753,WH-JAKARTA-01,INBOUND,27,2026-06-01 20:50:12,OP-657
MOV-002331,PROD-1001,WH-BANDUNG-04,INBOUND,129,2026-06-07 06:59:07,OP-581
MOV-002332,PROD-1738,WH-MEDAN-03,OUTBOUND,107,2026-06-24 14:42:08,OP-359
MOV-002333,PROD-0074,WH-MEDAN-03,OUTBOUND,33,2026-06-02 23:32:14,OP-949
MOV-002334,PROD-1109,WH-JAKARTA-01,OUTBOUND,90,2026-06-22 19:23:07,OP-789
MOV-002335,PROD-1038,WH-SURABAYA-02,OUTBOUND,231,2026-06-12 03:02:42,OP-171
MOV-002336,PROD-1665,WH-SURABAYA-02,INBOUND,61,2026-06-20 22:02:40,OP-547
MOV-002337,PROD-0912,WH-SURABAYA-02,OUTBOUND,66,2026-06-28 21:46:07,OP-798
MOV-002338,PROD-0794,WH-MEDAN-03,INBOUND,191,2026-06-19 10:32:31,OP-833
MOV-002339,PROD-2097,WH-SURABAYA-02,OUTBOUND,52,2026-06-13 10:27:43,OP-264
MOV-002340,PROD-0359,WH-MEDAN-03,INBOUND,115,2026-06-05 12:30:37,OP-601
MOV-002341,PROD-2290,WH-SURABAYA-02,INBOUND,214,2026-06-01 20:18:55,OP-727
MOV-002342,PROD-1858,WH-JAKARTA-01,RETUR_STOCK,39,2026-06-27 00:27:47,OP-814
MOV-002343,PROD-1077,WH-JAKARTA-01,INBOUND,50,2026-06-06 00:21:36,OP-540
MOV-002344,PROD-1801,WH-BANDUNG-04,OUTBOUND,37,2026-06-28 19:27:03,OP-880
MOV-002345,PROD-1576,WH-MEDAN-03,INBOUND,75,2026-06-13 15:01:13,OP-314
MOV-002346,PROD-1720,WH-BANDUNG-04,INBOUND,230,2026-06-11 22:42:52,OP-744
MOV-002347,PROD-1669,WH-SURABAYA-02,OUTBOUND,14,2026-06-22 02:37:52,OP-505
MOV-002348,PROD-2104,WH-MEDAN-03,INBOUND,220,2026-06-26 15:15:21,OP-434
MOV-002349,PROD-0879,WH-JAKARTA-01,OUTBOUND,221,2026-06-17 16:35:38,OP-167
MOV-002350,PROD-2303,WH-BANDUNG-04,OUTBOUND,180,2026-06-13 15:19:54,OP-260
MOV-002351,PROD-0005,WH-MEDAN-03,OUTBOUND,48,2026-06-01 02:40:12,OP-739
MOV-002352,PROD-1605,WH-MEDAN-03,OUTBOUND,223,2026-06-27 06:50:38,OP-848
MOV-002353,PROD-1076,WH-MEDAN-03,OUTBOUND,130,2026-06-26 06:09:14,OP-848
MOV-002354,PROD-0329,WH-BANDUNG-04,OUTBOUND,118,2026-06-14 16:07:59,OP-435
MOV-002355,PROD-2146,WH-SURABAYA-02,OUTBOUND,202,2026-06-28 23:15:07,OP-461
MOV-002356,PROD-1003,WH-MEDAN-03,OUTBOUND,127,2026-06-12 15:38:13,OP-439
MOV-002357,PROD-0783,WH-JAKARTA-01,OUTBOUND,67,2026-06-01 21:41:45,OP-193
MOV-002358,PROD-0577,WH-JAKARTA-01,INBOUND,53,2026-06-06 23:35:02,OP-800
MOV-002359,PROD-0327,WH-SURABAYA-02,INBOUND,204,2026-06-21 22:34:03,OP-826
MOV-002360,PROD-2291,WH-JAKARTA-01,INBOUND,89,2026-06-10 12:18:24,OP-119
MOV-002361,PROD-1528,WH-MEDAN-03,INBOUND,45,2026-06-23 06:01:08,OP-118
MOV-002362,PROD-2415,WH-JAKARTA-01,INBOUND,215,2026-06-08 10:26:51,OP-472
MOV-002363,PROD-1466,WH-JAKARTA-01,OUTBOUND,102,2026-06-15 10:22:41,OP-182
MOV-002364,PROD-2282,WH-SURABAYA-02,INBOUND,43,2026-06-01 22:19:39,OP-133
MOV-002365,PROD-0652,WH-SURABAYA-02,OUTBOUND,111,2026-06-09 00:01:15,OP-625
MOV-002366,PROD-2381,WH-SURABAYA-02,OUTBOUND,155,2026-06-08 04:10:42,OP-217
MOV-002367,PROD-0495,WH-JAKARTA-01,INBOUND,17,2026-06-25 11:47:15,OP-733
MOV-002368,PROD-1139,WH-MEDAN-03,INBOUND,110,2026-06-09 03:53:18,OP-410
MOV-002369,PROD-2417,WH-MEDAN-03,INBOUND,115,2026-06-07 18:18:22,OP-805
MOV-002370,PROD-1357,WH-BANDUNG-04,OUTBOUND,185,2026-06-27 00:54:34,OP-650
MOV-002371,PROD-1154,WH-JAKARTA-01,OUTBOUND,235,2026-06-27 02:02:09,OP-887
MOV-002372,PROD-2143,WH-SURABAYA-02,OUTBOUND,224,2026-06-06 03:40:01,OP-362
MOV-002373,PROD-1125,WH-MEDAN-03,INBOUND,74,2026-06-04 10:32:37,OP-827
MOV-002374,PROD-1220,WH-BANDUNG-04,OUTBOUND,61,2026-06-18 01:55:45,OP-231
MOV-002375,PROD-0802,WH-JAKARTA-01,OUTBOUND,80,2026-06-08 14:43:44,OP-231
MOV-002376,PROD-2043,WH-BANDUNG-04,INBOUND,199,2026-06-02 07:20:39,OP-539
MOV-002377,PROD-0208,WH-BANDUNG-04,OUTBOUND,180,2026-06-01 13:00:25,OP-998
MOV-002378,PROD-0473,WH-JAKARTA-01,OUTBOUND,24,2026-06-22 10:32:51,OP-277
MOV-002379,PROD-1639,WH-BANDUNG-04,INBOUND,237,2026-06-30 14:58:34,OP-312
MOV-002380,PROD-1032,WH-JAKARTA-01,OUTBOUND,238,2026-06-21 13:06:12,OP-806
MOV-002381,PROD-0136,WH-SURABAYA-02,INBOUND,66,2026-06-14 18:51:50,OP-148
MOV-002382,PROD-0261,WH-JAKARTA-01,INBOUND,177,2026-06-23 02:01:57,OP-113
MOV-002383,PROD-1171,WH-MEDAN-03,INBOUND,67,2026-06-09 20:02:20,OP-314
MOV-002384,PROD-0458,WH-BANDUNG-04,INBOUND,140,2026-06-30 18:46:11,OP-528
MOV-002385,PROD-1929,WH-BANDUNG-04,INBOUND,158,2026-06-30 03:17:51,OP-110
MOV-002386,PROD-1721,WH-JAKARTA-01,OUTBOUND,42,2026-06-26 15:44:23,OP-562
MOV-002387,PROD-1437,WH-MEDAN-03,ADJUSTMENT_DEFECT,96,2026-06-30 00:21:15,OP-237
MOV-002388,PROD-2280,WH-JAKARTA-01,OUTBOUND,103,2026-06-08 04:31:11,OP-232
MOV-002389,PROD-2149,WH-SURABAYA-02,INBOUND,112,2026-06-15 09:12:29,OP-346
MOV-002390,PROD-0147,WH-MEDAN-03,RETUR_STOCK,109,2026-06-20 08:21:33,OP-429
MOV-002391,PROD-0717,WH-BANDUNG-04,INBOUND,173,2026-06-30 09:11:34,OP-139
MOV-002392,PROD-0507,WH-JAKARTA-01,INBOUND,111,2026-06-11 17:44:11,OP-257
MOV-002393,PROD-2152,WH-MEDAN-03,OUTBOUND,106,2026-06-27 19:29:15,OP-863
MOV-002394,PROD-2384,WH-JAKARTA-01,OUTBOUND,134,2026-06-22 07:25:07,OP-769
MOV-002395,PROD-0446,WH-BANDUNG-04,INBOUND,11,2026-06-11 22:39:01,OP-641
MOV-002396,PROD-0444,WH-MEDAN-03,OUTBOUND,131,2026-06-08 06:05:27,OP-336
MOV-002397,PROD-0118,WH-SURABAYA-02,INBOUND,109,2026-06-21 09:11:54,OP-102
MOV-002398,PROD-1541,WH-MEDAN-03,OUTBOUND,157,2026-06-11 16:13:00,OP-822
MOV-002399,PROD-0929,WH-SURABAYA-02,OUTBOUND,55,2026-06-14 04:27:48,OP-294
MOV-002400,PROD-0567,WH-SURABAYA-02,OUTBOUND,54,2026-06-27 03:31:35,OP-785
MOV-002401,PROD-1937,WH-BANDUNG-04,ADJUSTMENT_DEFECT,228,2026-06-09 13:21:13,OP-378
MOV-002402,PROD-0088,WH-BANDUNG-04,OUTBOUND,68,2026-06-17 06:52:42,OP-799
MOV-002403,PROD-1653,WH-MEDAN-03,INBOUND,144,2026-06-17 08:39:09,OP-245
MOV-002404,PROD-0476,WH-JAKARTA-01,OUTBOUND,185,2026-06-20 12:11:35,OP-998
MOV-002405,PROD-1706,WH-BANDUNG-04,INBOUND,79,2026-06-10 00:18:16,OP-938
